,XVal,YVal,ZVal,time
124,-6.47,-7.75,-2.16,1.6630268096923828
125,-6.47,-7.75,-2.16,1.6650214195251465
126,-6.47,-7.75,-2.16,1.6660184860229492
127,-6.28,-7.75,-2.16,1.6680138111114502
128,-6.28,-7.75,-2.16,1.6690118312835693
129,-6.47,-7.85,-2.16,1.6710057258605957
130,-6.47,-7.75,-1.96,1.6739988327026367
131,-6.47,-7.75,-2.16,1.6739988327026367
132,-6.47,-7.75,-2.16,1.676025629043579
133,-6.47,-7.75,-2.16,1.6769893169403076
134,-6.47,-7.75,-2.16,1.6789922714233398
135,-6.47,-7.75,-2.16,1.6819767951965332
136,-6.28,-7.75,-2.16,1.6819767951965332
137,-6.28,-7.75,-2.16,1.6839714050292969
138,-6.28,-7.75,-2.16,1.6849682331085205
139,-6.28,-7.75,-1.96,1.6869628429412842
140,-6.47,-7.75,-2.16,1.6899571418762207
141,-6.47,-7.75,-1.96,1.6899571418762207
142,-6.47,-7.75,-1.96,1.6919503211975098
143,-6.28,-7.75,-1.96,1.6929466724395752
144,-6.28,-7.75,-2.16,1.694941520690918
145,-6.47,-7.75,-2.16,1.6979336738586426
146,-6.28,-7.75,-1.96,1.6979336738586426
147,-6.28,-7.75,-1.96,1.7009251117706299
148,-6.28,-7.75,-2.16,1.70192289352417
149,-6.47,-7.75,-2.16,1.703918218612671
150,-6.47,-7.75,-2.16,1.7059128284454346
151,-6.28,-7.75,-1.96,1.7059128284454346
152,-6.28,-7.75,-2.16,1.7089309692382812
153,-6.28,-7.75,-2.16,1.7099037170410156
154,-6.47,-7.75,-1.96,1.7119224071502686
155,-6.47,-7.75,-2.16,1.7139153480529785
156,-6.47,-7.75,-2.16,1.7148892879486084
157,-6.47,-7.75,-2.16,1.7168824672698975
158,-6.47,-7.75,-2.16,1.7168824672698975
159,-6.47,-7.85,-1.96,1.7198758125305176
160,-6.47,-7.75,-2.16,1.720872163772583
161,-6.47,-7.75,-2.16,1.7228684425354004
162,-6.28,-7.75,-2.16,1.7248609066009521
163,-6.47,-7.75,-2.16,1.7258586883544922
164,-6.47,-7.75,-2.16,1.7278542518615723
165,-6.47,-7.75,-2.16,1.7278542518615723
166,-6.47,-7.75,-2.16,1.7308452129364014
167,-6.47,-7.75,-2.16,1.7328410148620605
168,-6.47,-7.75,-2.16,1.733837366104126
169,-6.47,-7.75,-2.16,1.7358324527740479
170,-6.47,-7.75,-2.16,1.7368297576904297
171,-6.28,-7.75,-2.16,1.73884916305542
172,-6.28,-7.85,-2.16,1.7418160438537598
173,-6.28,-7.75,-2.16,1.7418160438537598
174,-6.47,-7.75,-2.16,1.743835210800171
175,-6.28,-7.75,-2.16,1.7448081970214844
176,-6.28,-7.75,-2.16,1.747800588607788
177,-6.47,-7.75,-2.16,1.7497954368591309
178,-6.47,-7.75,-1.96,1.7517902851104736
179,-6.47,-7.75,-2.16,1.7527873516082764
180,-6.47,-7.75,-2.16,1.7527873516082764
181,-6.47,-7.75,-2.16,1.7547821998596191
182,-6.47,-7.55,-2.16,1.7579736709594727
183,-6.28,-7.75,-1.96,1.7579736709594727
184,-6.28,-7.75,-2.16,1.7609550952911377
185,-6.28,-7.75,-2.16,1.7609550952911377
186,-6.28,-7.75,-1.96,1.7629497051239014
187,-6.47,-7.75,-1.96,1.7669391632080078
188,-6.28,-7.75,-1.96,1.7669391632080078
189,-6.47,-7.75,-1.96,1.7689337730407715
190,-6.47,-7.75,-2.16,1.7689337730407715
191,-6.47,-7.75,-2.16,1.7709300518035889
192,-6.28,-7.75,-2.16,1.7719275951385498
193,-6.28,-7.75,-2.16,1.773921251296997
194,-6.47,-7.75,-2.16,1.7769317626953125
195,-6.47,-7.75,-2.16,1.7769317626953125
196,-6.47,-7.75,-2.16,1.779905080795288
197,-6.47,-7.75,-2.26,1.779905080795288
198,-6.47,-7.75,-2.16,1.78289794921875
199,-6.28,-7.75,-2.16,1.7849249839782715
200,-6.28,-7.75,-2.16,1.7849249839782715
201,-6.28,-7.75,-2.16,1.7878851890563965
202,-6.47,-7.75,-1.96,1.7878851890563965
203,-6.47,-7.75,-1.96,1.7908744812011719
204,-6.47,-7.75,-2.16,1.7928695678710938
205,-6.47,-7.75,-2.16,1.793867826461792
206,-6.47,-7.75,-2.26,1.7958614826202393
207,-6.47,-7.75,-2.16,1.7958614826202393
208,-6.47,-7.75,-2.16,1.7988536357879639
209,-6.47,-7.75,-2.16,1.800849437713623
210,-6.47,-7.75,-2.16,1.8018453121185303
211,-6.28,-7.75,-2.16,1.8038403987884521
212,-6.47,-7.75,-2.16,1.8048381805419922
213,-6.47,-7.75,-2.16,1.8068325519561768
214,-6.47,-7.75,-2.16,1.8088271617889404
215,-6.47,-7.75,-2.16,1.809823989868164
216,-6.28,-7.75,-2.16,1.8118524551391602
217,-6.28,-7.55,-2.16,1.814812183380127
218,-6.47,-7.75,-2.16,1.8168067932128906
219,-6.57,-7.75,-2.16,1.817802906036377
220,-6.47,-7.75,-1.96,1.8197975158691406
221,-6.28,-7.75,-2.16,1.8207950592041016
222,-6.47,-7.75,-2.16,1.8217921257019043
223,-6.28,-7.85,-2.16,1.8227896690368652
224,-6.28,-7.75,-2.16,1.823786735534668
225,-6.28,-7.75,-2.16,1.8257815837860107
226,-6.28,-7.75,-2.16,1.8287768363952637
227,-6.47,-7.75,-2.16,1.8297722339630127
228,-6.47,-7.75,-2.16,1.8307697772979736
229,-6.47,-7.75,-2.16,1.83176589012146
230,-6.47,-7.75,-2.16,1.8337607383728027
231,-6.28,-7.75,-2.16,1.83675217628479
232,-6.28,-7.75,-2.16,1.83675217628479
233,-6.47,-7.75,-2.16,1.839745044708252
234,-6.47,-7.75,-2.16,1.839745044708252
235,-6.47,-7.75,-2.16,1.8417398929595947
236,-6.47,-7.75,-2.16,1.8447318077087402
237,-6.47,-7.75,-2.16,1.8447318077087402
238,-6.47,-7.75,-2.16,1.8477232456207275
239,-6.47,-7.75,-2.16,1.8477232456207275
240,-6.47,-7.75,-2.16,1.849717617034912
241,-6.47,-7.75,-2.16,1.8527100086212158
242,-6.47,-7.75,-2.16,1.8537075519561768
243,-6.47,-7.75,-2.16,1.8557021617889404
244,-6.47,-7.75,-2.16,1.8557021617889404
245,-6.47,-7.75,-2.16,1.8582124710083008
246,-6.47,-7.75,-2.26,1.8611962795257568
247,-6.28,-7.75,-2.16,1.8611962795257568
248,-6.28,-7.75,-2.16,1.8631906509399414
249,-6.28,-7.55,-2.16,1.8641886711120605
250,-6.28,-7.75,-1.96,1.866182565689087
251,-6.57,-7.75,-2.16,1.8691747188568115
252,-6.47,-7.75,-2.16,1.8711695671081543
253,-6.47,-7.75,-2.16,1.872166633605957
254,-6.47,-7.75,-2.16,1.872166633605957
255,-6.28,-7.75,-2.26,1.8741626739501953
256,-6.47,-7.75,-2.16,1.8761565685272217
257,-6.47,-7.75,-2.16,1.8771541118621826
258,-6.47,-7.75,-2.16,1.88014554977417
259,-6.28,-7.75,-2.16,1.88014554977417
260,-6.47,-7.75,-2.16,1.8831374645233154
261,-6.47,-7.75,-2.16,1.8831374645233154
262,-6.47,-7.75,-1.96,1.8851323127746582
263,-6.47,-7.75,-2.16,1.8881235122680664
264,-6.47,-7.75,-2.16,1.8881235122680664
265,-6.47,-7.75,-2.16,1.8911161422729492
266,-6.28,-7.75,-2.26,1.8921136856079102
267,-6.47,-7.75,-2.16,1.8941073417663574
268,-6.47,-7.75,-2.16,1.8961021900177002
269,-6.47,-7.75,-2.16,1.8971121311187744
270,-6.47,-7.85,-2.16,1.899094581604004
271,-6.47,-7.75,-2.16,1.899094581604004
272,-6.28,-7.75,-2.16,1.9020862579345703
273,-6.47,-7.75,-2.16,1.9040820598602295
274,-6.47,-7.75,-2.16,1.9050793647766113
275,-6.47,-7.75,-2.16,1.9070746898651123
276,-6.28,-7.75,-2.16,1.9080719947814941
277,-6.47,-7.75,-2.16,1.9100651741027832
278,-6.47,-7.75,-2.16,1.9120607376098633
279,-6.47,-7.75,-2.16,1.913057565689087
280,-6.47,-7.75,-2.16,1.9150519371032715
281,-6.47,-7.75,-2.16,1.916050910949707
282,-6.47,-7.75,-2.16,1.918044090270996
283,-6.47,-7.75,-2.16,1.9220330715179443
284,-6.47,-7.75,-2.16,1.9220330715179443
285,-6.47,-7.75,-2.16,1.9230308532714844
286,-6.28,-7.75,-2.16,1.924027919769287
287,-6.47,-7.75,-2.16,1.9260220527648926
288,-6.28,-7.75,-2.16,1.9270195960998535
289,-6.28,-7.75,-2.16,1.9290144443511963
290,-6.47,-7.75,-2.16,1.932007074356079
291,-6.47,-7.75,-2.16,1.932007074356079
292,-6.47,-7.75,-2.16,1.9340012073516846
293,-6.47,-7.75,-2.16,1.9349980354309082
294,-6.28,-7.75,-2.16,1.9379916191101074
295,-6.28,-7.75,-2.26,1.9399855136871338
296,-6.28,-7.75,-2.16,1.9399855136871338
297,-6.28,-7.75,-2.16,1.942976951599121
298,-6.47,-7.75,-2.16,1.942976951599121
299,-6.28,-7.75,-2.16,1.9449725151062012
300,-6.28,-7.75,-2.16,1.9479639530181885
301,-6.47,-7.75,-2.16,1.9479639530181885
302,-6.47,-7.75,-2.16,1.950956106185913
303,-6.28,-7.75,-2.16,1.950956106185913
304,-6.28,-7.75,-2.26,1.9539477825164795
305,-6.47,-7.75,-2.16,1.955942153930664
306,-6.47,-7.75,-2.16,1.955942153930664
307,-6.47,-7.75,-2.16,1.9589359760284424
308,-6.47,-7.75,-2.16,1.9589359760284424
309,-6.47,-7.75,-2.16,1.9619262218475342
310,-6.47,-7.75,-2.16,1.9639208316802979
311,-6.28,-7.75,-2.26,1.964919090270996
312,-6.47,-7.75,-2.16,1.9679112434387207
313,-6.28,-7.55,-2.16,1.9679112434387207
314,-6.47,-7.75,-2.16,1.9699053764343262
315,-6.47,-7.75,-2.16,1.9718992710113525
316,-6.47,-7.75,-2.16,1.9728970527648926
317,-6.47,-7.75,-2.16,1.9748919010162354
318,-6.47,-7.75,-2.16,1.9758892059326172
319,-6.47,-7.75,-2.16,1.9778850078582764
320,-6.28,-7.75,-2.35,1.9788808822631836
321,-6.28,-7.75,-2.16,1.9808764457702637
322,-6.28,-7.75,-2.16,1.9838685989379883
323,-6.28,-7.75,-1.96,1.9838685989379883
324,-6.47,-7.75,-1.96,1.9858629703521729
325,-6.47,-7.75,-1.96,1.988854169845581
326,-6.47,-7.75,-1.96,1.988854169845581
327,-6.47,-7.75,-2.16,1.9918463230133057
328,-6.47,-7.75,-2.26,1.9918463230133057
329,-6.28,-7.75,-2.16,1.9938414096832275
330,-6.47,-7.75,-2.16,1.9948389530181885
331,-6.28,-7.75,-2.16,1.996833086013794
332,-6.47,-7.75,-2.16,1.9998273849487305
333,-6.47,-7.75,-2.16,1.9998273849487305
334,-6.47,-7.75,-2.16,2.002816915512085
335,-6.47,-7.75,-1.96,2.002816915512085
336,-6.47,-7.75,-2.16,2.004812479019165
337,-6.47,-7.75,-2.16,2.0078039169311523
338,-6.47,-7.75,-2.16,2.0078039169311523
339,-6.28,-7.75,-2.16,2.010796308517456
340,-6.47,-7.75,-2.16,2.010796308517456
341,-6.47,-7.75,-2.16,2.0137879848480225
342,-6.47,-7.75,-1.96,2.0157828330993652
343,-6.47,-7.75,-2.16,2.0157828330993652
344,-6.28,-7.75,-2.26,2.018775463104248
345,-6.47,-7.85,-2.16,2.018775463104248
346,-6.47,-7.75,-2.16,2.0217666625976562
347,-6.47,-7.75,-1.96,2.023761034011841
348,-6.47,-7.75,-2.16,2.024758815765381
349,-6.47,-7.75,-2.16,2.0267529487609863
350,-6.47,-7.75,-2.16,2.0267529487609863
351,-6.47,-7.85,-2.16,2.029745578765869
352,-6.47,-7.75,-2.16,2.029745578765869
353,-6.47,-7.75,-2.16,2.0327372550964355
354,-6.47,-7.75,-2.16,2.0347328186035156
355,-6.47,-7.85,-2.16,2.035729169845581
356,-6.47,-7.75,-2.16,2.037729024887085
357,-6.47,-7.75,-2.16,2.037729024887085
358,-6.47,-7.75,-2.16,2.0407159328460693
359,-6.47,-7.75,-2.16,2.042710542678833
360,-6.47,-7.75,-2.16,2.0437076091766357
361,-6.28,-7.75,-2.16,2.0457029342651367
362,-6.47,-7.75,-2.16,2.0467000007629395
363,-6.47,-7.75,-2.16,2.0486950874328613
364,-6.28,-7.75,-1.96,2.050689220428467
365,-6.28,-7.75,-1.96,2.0516865253448486
366,-6.47,-7.75,-2.16,2.053682327270508
367,-6.28,-7.75,-2.16,2.0546789169311523
368,-6.28,-7.75,-2.16,2.056674003601074
369,-6.47,-7.75,-2.16,2.0606634616851807
370,-6.47,-7.75,-2.16,2.0606634616851807
371,-6.47,-7.75,-2.16,2.0616657733917236
372,-6.47,-7.75,-2.16,2.062657594680786
373,-6.47,-7.75,-2.16,2.0646536350250244
374,-6.47,-7.75,-2.16,2.0676450729370117
375,-6.47,-7.85,-2.16,2.068640947341919
376,-6.28,-7.75,-2.16,2.07063627243042
377,-6.28,-7.75,-2.16,2.0712101459503174
378,-6.28,-7.75,-2.16,2.0726311206817627
379,-6.47,-7.75,-2.16,2.075622797012329
380,-6.47,-7.75,-2.16,2.076620101928711
381,-6.47,-7.75,-2.16,2.078700542449951
382,-6.47,-7.75,-2.16,2.078700542449951
383,-6.47,-7.75,-2.16,2.0806097984313965
384,-6.28,-7.75,-1.96,2.081606149673462
385,-6.47,-7.75,-2.16,2.083601713180542
386,-6.47,-7.75,-2.16,2.08659291267395
387,-6.47,-7.75,-2.16,2.0875916481018066
388,-6.28,-7.75,-2.16,2.089585065841675
389,-6.47,-7.75,-2.16,2.089585065841675
390,-6.47,-7.75,-2.16,2.0915801525115967
391,-6.28,-7.75,-1.96,2.0945723056793213
392,-6.28,-7.75,-2.16,2.095569133758545
393,-6.28,-7.75,-2.26,2.097602367401123
394,-6.47,-7.75,-2.16,2.097602367401123
395,-6.47,-7.75,-2.16,2.100555896759033
396,-6.47,-7.75,-2.16,2.1025502681732178
397,-6.47,-7.75,-2.16,2.1045455932617188
398,-6.47,-7.75,-2.16,2.1055426597595215
399,-6.47,-7.75,-2.16,2.1075375080108643
400,-6.28,-7.75,-2.16,2.108534574508667
401,-6.28,-7.75,-2.16,2.1105294227600098
402,-6.28,-7.75,-2.16,2.1115267276763916
403,-6.47,-7.75,-2.16,2.1135222911834717
404,-6.47,-7.75,-2.16,2.114518642425537
405,-6.28,-7.75,-1.96,2.116513252258301
406,-6.47,-7.75,-2.16,2.1195051670074463
407,-6.28,-7.75,-2.26,2.1205036640167236
408,-6.28,-7.75,-2.16,2.122497797012329
409,-6.28,-7.75,-2.16,2.122497797012329
410,-6.28,-7.85,-2.16,2.1244916915893555
411,-6.47,-7.75,-2.16,2.12748384475708
412,-6.28,-7.75,-2.16,2.12748384475708
413,-6.28,-7.75,-2.16,2.1304755210876465
414,-6.28,-7.75,-2.16,2.1304755210876465
415,-6.28,-7.75,-2.16,2.1324706077575684
416,-6.28,-7.75,-1.96,2.1334683895111084
417,-6.47,-7.75,-1.96,2.1354620456695557
418,-6.47,-7.75,-2.16,2.1384565830230713
419,-6.47,-7.75,-2.16,2.1384565830230713
420,-6.47,-7.75,-2.16,2.141446352005005
421,-6.47,-7.75,-2.16,2.141446352005005
422,-6.47,-7.75,-2.16,2.1434412002563477
423,-6.28,-7.75,-2.16,2.146432876586914
424,-6.47,-7.75,-2.16,2.146432876586914
425,-6.28,-7.75,-2.16,2.1494250297546387
426,-6.47,-7.85,-2.16,2.1494250297546387
427,-6.47,-7.75,-2.16,2.1514205932617188
428,-6.28,-7.75,-2.16,2.1544125080108643
429,-6.47,-7.75,-2.16,2.1544125080108643
430,-6.47,-7.75,-2.16,2.1574172973632812
431,-6.28,-7.75,-2.16,2.1574172973632812
432,-6.47,-7.75,-2.16,2.160395622253418
433,-6.47,-7.75,-2.16,2.1623902320861816
434,-6.47,-7.75,-2.16,2.1633880138397217
435,-6.47,-7.75,-2.16,2.1653831005096436
436,-6.47,-7.75,-2.16,2.1653831005096436
437,-6.47,-7.75,-2.16,2.16837477684021
438,-6.47,-7.75,-2.16,2.170370578765869
439,-6.28,-7.75,-2.26,2.171367645263672
440,-6.28,-7.75,-2.16,2.173361301422119
441,-6.28,-7.55,-2.16,2.17435884475708
442,-6.28,-7.75,-2.26,2.1763532161712646
443,-6.47,-7.75,-2.16,2.1783480644226074
444,-6.47,-7.75,-2.16,2.1793458461761475
445,-6.47,-7.75,-2.16,2.1813392639160156
446,-6.47,-7.75,-2.16,2.1823368072509766
447,-6.47,-7.75,-2.16,2.185330390930176
448,-6.47,-7.75,-2.16,2.185330390930176
449,-6.47,-7.75,-2.16,2.1873245239257812
450,-6.47,-7.75,-2.16,2.189318895339966
451,-6.28,-7.75,-2.16,2.1903154850006104
452,-6.47,-7.75,-2.16,2.1923105716705322
453,-6.47,-7.75,-2.16,2.193308115005493
454,-6.47,-7.75,-1.96,2.1953036785125732
455,-6.47,-7.75,-2.16,2.198294162750244
456,-6.47,-7.75,-2.16,2.198294162750244
457,-6.47,-7.75,-2.16,2.201287269592285
458,-6.47,-7.75,-2.16,2.201287269592285
459,-6.28,-7.75,-2.16,2.2032816410064697
460,-6.47,-7.75,-2.16,2.206273317337036
461,-6.47,-7.75,-2.16,2.2068123817443848
462,-6.28,-7.75,-2.16,2.2087996006011963
463,-6.47,-7.75,-2.16,2.2097983360290527
464,-6.47,-7.75,-2.16,2.211791753768921
465,-6.28,-7.75,-2.16,2.2137863636016846
466,-6.47,-7.75,-2.16,2.2147836685180664
467,-6.28,-7.75,-2.16,2.2167789936065674
468,-6.47,-7.75,-2.16,2.217775583267212
469,-6.47,-7.75,-2.16,2.2197701930999756
470,-6.47,-7.75,-1.96,2.222762107849121
471,-6.47,-7.75,-2.26,2.222762107849121
472,-6.47,-7.75,-2.16,2.2257678508758545
473,-6.47,-7.85,-2.16,2.2257678508758545
474,-6.47,-7.75,-2.16,2.2277491092681885
475,-6.47,-7.75,-2.16,2.230741024017334
476,-6.47,-7.75,-2.16,2.2317419052124023
477,-6.47,-7.75,-1.96,2.2337329387664795
478,-6.47,-7.75,-1.96,2.2337329387664795
479,-6.47,-7.75,-2.16,2.2357280254364014
480,-6.28,-7.75,-2.16,2.236724853515625
481,-6.28,-7.85,-2.16,2.2387197017669678
482,-6.47,-7.75,-1.96,2.241711378097534
483,-6.47,-7.85,-1.96,2.241711378097534
484,-6.47,-7.75,-2.16,2.244703531265259
485,-6.47,-7.75,-2.16,2.244703531265259
486,-6.28,-7.75,-2.16,2.247697591781616
487,-6.28,-7.75,-2.16,2.249690055847168
488,-6.28,-7.75,-2.16,2.250694990158081
489,-6.47,-7.75,-2.16,2.2526822090148926
490,-6.47,-7.75,-2.16,2.2526822090148926
491,-6.47,-7.75,-1.96,2.254678249359131
492,-6.47,-7.75,-2.16,2.2576687335968018
493,-6.47,-7.75,-2.16,2.258666753768921
494,-6.47,-7.75,-2.16,2.260671615600586
495,-6.28,-7.75,-2.16,2.260671615600586
496,-6.28,-7.75,-2.16,2.263653039932251
497,-6.28,-7.75,-2.16,2.2656478881835938
498,-6.28,-7.75,-1.96,2.2666451930999756
499,-6.28,-7.75,-2.16,2.26863956451416
500,-6.47,-7.75,-2.16,2.2696375846862793
501,-6.47,-7.75,-2.16,2.271632432937622
502,-6.28,-7.75,-1.96,2.273637056350708
503,-6.47,-7.75,-2.16,2.274623155593872
504,-6.28,-7.75,-2.16,2.277615785598755
505,-6.28,-7.94,-2.16,2.277615785598755
506,-6.28,-7.85,-2.16,2.2796103954315186
507,-6.47,-7.75,-2.16,2.2826027870178223
508,-6.28,-7.75,-2.16,2.2826027870178223
509,-6.47,-7.85,-1.96,2.284597158432007
510,-6.47,-7.75,-2.16,2.2855942249298096
511,-6.47,-7.75,-2.16,2.2875893115997314
512,-6.28,-7.75,-2.16,2.2885873317718506
513,-6.28,-7.75,-2.16,2.290580987930298
514,-6.47,-7.75,-2.16,2.293574333190918
515,-6.47,-7.75,-1.96,2.2945706844329834
516,-6.47,-7.75,-1.96,2.295567512512207
517,-6.47,-7.75,-2.16,2.296565055847168
518,-6.47,-7.75,-2.16,2.2985596656799316
519,-6.28,-7.75,-2.16,2.3015518188476562
520,-6.47,-7.85,-2.16,2.3015518188476562
521,-6.47,-7.75,-2.16,2.30454421043396
522,-6.47,-7.75,-2.16,2.30454421043396
523,-6.47,-7.75,-2.16,2.3065378665924072
524,-6.47,-7.75,-2.16,2.309403657913208
525,-6.28,-7.75,-2.16,2.309403657913208
526,-6.47,-7.75,-2.16,2.3123958110809326
527,-6.28,-7.85,-2.16,2.3123958110809326
528,-6.28,-7.75,-2.16,2.31538724899292
529,-6.47,-7.75,-2.16,2.317382574081421
530,-6.47,-7.75,-1.96,2.3183813095092773
531,-6.47,-7.75,-1.96,2.3206562995910645
532,-6.47,-7.75,-2.16,2.3206562995910645
533,-6.47,-7.75,-2.16,2.322681188583374
534,-6.47,-7.75,-2.16,2.3256399631500244
535,-6.47,-7.75,-2.16,2.3256399631500244
536,-6.47,-7.75,-2.16,2.328632116317749
537,-6.47,-7.85,-2.16,2.328632116317749
538,-6.47,-7.75,-2.16,2.3316237926483154
539,-6.47,-7.75,-2.16,2.333650588989258
540,-6.47,-7.75,-2.26,2.334617853164673
541,-6.28,-7.75,-2.16,2.336611270904541
542,-6.47,-7.75,-2.16,2.338207483291626
