,XVal,YVal,ZVal,time
107,-6.96,-7.26,-1.57,1.634760856628418
108,-6.96,-7.26,-1.67,1.6369476318359375
109,-6.86,-7.26,-1.57,1.6379477977752686
110,-6.96,-7.45,-1.57,1.6405067443847656
111,-6.96,-7.45,-1.57,1.6405067443847656
112,-6.96,-7.45,-1.57,1.643702745437622
113,-6.96,-7.45,-1.57,1.645866870880127
114,-6.96,-7.26,-1.57,1.645866870880127
115,-6.96,-7.45,-1.57,1.6481153964996338
116,-6.86,-7.45,-1.57,1.6481153964996338
117,-6.96,-7.26,-1.57,1.6511402130126953
118,-6.96,-7.16,-1.57,1.653871774673462
119,-6.96,-7.26,-1.57,1.653871774673462
120,-6.96,-7.45,-1.57,1.6567530632019043
121,-6.96,-7.26,-1.57,1.6567530632019043
122,-6.96,-7.45,-1.57,1.6597962379455566
123,-6.96,-7.45,-1.57,1.662355899810791
124,-6.96,-7.45,-1.57,1.662355899810791
125,-6.96,-7.45,-1.57,1.66512131690979
126,-6.86,-7.45,-1.57,1.66512131690979
127,-6.96,-7.45,-1.57,1.6677565574645996
128,-6.96,-7.45,-1.57,1.6677565574645996
129,-6.96,-7.45,-1.57,1.670414686203003
130,-6.96,-7.26,-1.57,1.6733319759368896
131,-6.96,-7.45,-1.57,1.6753270626068115
132,-6.96,-7.26,-1.57,1.6763250827789307
133,-6.96,-7.26,-1.67,1.6763250827789307
134,-6.96,-7.16,-1.57,1.6785671710968018
135,-6.96,-7.26,-1.57,1.6810235977172852
136,-6.96,-7.26,-1.57,1.6810235977172852
137,-6.96,-7.45,-1.57,1.6834285259246826
138,-6.96,-7.45,-1.57,1.6844310760498047
139,-6.96,-7.45,-1.57,1.686727523803711
140,-6.96,-7.45,-1.57,1.689542293548584
141,-6.96,-7.45,-1.57,1.6900134086608887
142,-6.96,-7.26,-1.57,1.6920795440673828
143,-6.96,-7.45,-1.57,1.6920795440673828
144,-6.96,-7.45,-1.57,1.695061445236206
145,-6.96,-7.45,-1.57,1.6969568729400635
146,-6.96,-7.45,-1.57,1.697988748550415
147,-6.86,-7.26,-1.57,1.7006864547729492
148,-6.96,-7.45,-1.57,1.7010722160339355
149,-6.96,-7.45,-1.57,1.7029671669006348
150,-6.96,-7.45,-1.57,1.7049646377563477
151,-6.96,-7.45,-1.47,1.7061526775360107
152,-6.96,-7.26,-1.57,1.7086701393127441
153,-6.96,-7.26,-1.57,1.7086701393127441
154,-6.96,-7.45,-1.57,1.7114591598510742
155,-6.96,-7.45,-1.57,1.7138299942016602
156,-6.96,-7.45,-1.57,1.7138299942016602
157,-6.96,-7.45,-1.57,1.7166533470153809
158,-6.96,-7.45,-1.57,1.7166533470153809
159,-6.96,-7.45,-1.47,1.7205805778503418
160,-6.96,-7.45,-1.57,1.7205805778503418
161,-6.96,-7.45,-1.57,1.7218296527862549
162,-6.86,-7.45,-1.57,1.7247331142425537
163,-6.86,-7.45,-1.57,1.7253689765930176
164,-6.86,-7.45,-1.57,1.7270283699035645
165,-6.86,-7.45,-1.57,1.7270283699035645
166,-6.96,-7.45,-1.57,1.73054838180542
167,-6.96,-7.26,-1.57,1.732936143875122
168,-6.96,-7.45,-1.57,1.732936143875122
169,-6.86,-7.45,-1.57,1.735849142074585
170,-6.86,-7.26,-1.57,1.736663818359375
171,-6.86,-7.26,-1.57,1.7376646995544434
172,-6.86,-7.45,-1.57,1.7409586906433105
173,-6.96,-7.45,-1.57,1.7409586906433105
174,-6.86,-7.26,-1.57,1.7436676025390625
175,-6.96,-7.45,-1.57,1.7436676025390625
176,-6.96,-7.45,-1.57,1.7466380596160889
177,-6.86,-7.45,-1.57,1.7491519451141357
178,-6.86,-7.45,-1.47,1.7491519451141357
179,-6.86,-7.45,-1.57,1.7521543502807617
180,-6.86,-7.45,-1.57,1.7525265216827393
181,-6.86,-7.45,-1.57,1.7547492980957031
182,-6.96,-7.45,-1.57,1.756673812866211
183,-6.96,-7.26,-1.57,1.7575883865356445
184,-6.96,-7.45,-1.57,1.7603435516357422
185,-6.86,-7.45,-1.57,1.7603435516357422
186,-6.96,-7.45,-1.57,1.7631146907806396
187,-6.96,-7.26,-1.57,1.7655634880065918
188,-6.96,-7.45,-1.57,1.7677531242370605
189,-6.96,-7.26,-1.57,1.7681238651275635
190,-6.96,-7.45,-1.57,1.7681238651275635
191,-6.96,-7.45,-1.57,1.7706842422485352
192,-6.96,-7.45,-1.57,1.7706842422485352
193,-6.96,-7.45,-1.57,1.7735304832458496
194,-6.96,-7.45,-1.57,1.7762377262115479
195,-6.96,-7.45,-1.57,1.7768895626068115
196,-6.96,-7.45,-1.67,1.7793939113616943
197,-6.96,-7.45,-1.67,1.7793939113616943
198,-6.96,-7.45,-1.57,1.7823889255523682
199,-6.96,-7.26,-1.57,1.7847769260406494
200,-6.96,-7.45,-1.57,1.7847769260406494
201,-6.96,-7.45,-1.57,1.7866263389587402
202,-6.96,-7.45,-1.57,1.7876269817352295
203,-6.96,-7.45,-1.57,1.7903187274932861
204,-6.96,-7.45,-1.57,1.792872667312622
205,-6.96,-7.45,-1.57,1.792872667312622
206,-6.96,-7.45,-1.57,1.7954509258270264
207,-6.96,-7.16,-1.57,1.7954509258270264
208,-6.96,-7.45,-1.57,1.7986621856689453
209,-6.86,-7.45,-1.57,1.800652265548706
210,-6.96,-7.45,-1.47,1.800652265548706
211,-6.96,-7.45,-1.47,1.8033266067504883
212,-6.77,-7.45,-1.57,1.8033266067504883
213,-6.96,-7.26,-1.47,1.80604887008667
214,-6.96,-7.45,-1.57,1.808776617050171
215,-6.96,-7.45,-1.57,1.8092868328094482
216,-6.96,-7.26,-1.57,1.811575174331665
217,-6.96,-7.26,-1.57,1.811575174331665
218,-6.96,-7.45,-1.57,1.814570426940918
219,-6.77,-7.45,-1.57,1.8167469501495361
220,-6.96,-7.45,-1.57,1.8177478313446045
221,-6.96,-7.45,-1.57,1.820146083831787
222,-6.86,-7.26,-1.57,1.8205442428588867
223,-6.96,-7.16,-1.57,1.8227686882019043
224,-6.96,-7.45,-1.57,1.8227686882019043
225,-6.96,-7.45,-1.57,1.825523853302002
226,-6.96,-7.45,-1.57,1.8279914855957031
227,-6.96,-7.45,-1.57,1.8279914855957031
228,-6.96,-7.45,-1.57,1.8305728435516357
229,-6.96,-7.45,-1.57,1.8305728435516357
230,-6.96,-7.26,-1.57,1.8332993984222412
231,-6.96,-7.45,-1.57,1.8361141681671143
232,-6.96,-7.45,-1.57,1.8365943431854248
233,-6.96,-7.45,-1.57,1.8392016887664795
234,-6.96,-7.45,-1.57,1.8392016887664795
235,-6.96,-7.45,-1.57,1.841949701309204
236,-6.86,-7.26,-1.57,1.8444905281066895
237,-6.96,-7.26,-1.57,1.846755027770996
238,-6.96,-7.26,-1.57,1.846755027770996
239,-6.96,-7.45,-1.57,1.846755027770996
240,-6.96,-7.45,-1.57,1.8500158786773682
241,-6.96,-7.45,-1.57,1.8523821830749512
242,-6.96,-7.45,-1.57,1.85286283493042
243,-6.96,-7.45,-1.57,1.8552610874176025
244,-6.96,-7.45,-1.57,1.8552610874176025
245,-6.96,-7.45,-1.57,1.8581078052520752
246,-6.96,-7.26,-1.57,1.8608143329620361
247,-6.96,-7.45,-1.47,1.8608143329620361
248,-6.96,-7.45,-1.57,1.8634283542633057
249,-6.86,-7.26,-1.57,1.8634283542633057
250,-6.96,-7.45,-1.57,1.8663663864135742
251,-6.96,-7.26,-1.57,1.8684496879577637
252,-6.86,-7.45,-1.57,1.8691184520721436
253,-6.86,-7.45,-1.57,1.870898962020874
254,-6.96,-7.45,-1.57,1.8718986511230469
255,-6.96,-7.45,-1.57,1.8741767406463623
256,-6.96,-7.26,-1.57,1.8757350444793701
257,-6.96,-7.45,-1.57,1.876734972000122
258,-6.86,-7.45,-1.57,1.8795359134674072
259,-6.96,-7.26,-1.57,1.8795359134674072
260,-6.96,-7.45,-1.57,1.8821921348571777
261,-6.77,-7.45,-1.57,1.8821921348571777
262,-6.96,-7.45,-1.57,1.8848271369934082
263,-6.96,-7.45,-1.57,1.8875977993011475
264,-6.96,-7.45,-1.57,1.8875977993011475
265,-6.86,-7.45,-1.57,1.8909037113189697
266,-6.96,-7.45,-1.57,1.891901969909668
267,-6.96,-7.45,-1.57,1.8929293155670166
268,-6.96,-7.45,-1.57,1.8957343101501465
269,-6.96,-7.45,-1.57,1.8957343101501465
270,-6.96,-7.45,-1.57,1.8989567756652832
271,-6.96,-7.45,-1.57,1.8993279933929443
272,-6.96,-7.26,-1.57,1.9017367362976074
273,-6.96,-7.45,-1.57,1.9038493633270264
274,-6.96,-7.45,-1.57,1.9047269821166992
275,-6.96,-7.26,-1.57,1.9067251682281494
276,-6.96,-7.45,-1.57,1.9067251682281494
277,-6.96,-7.26,-1.57,1.9095969200134277
278,-6.96,-7.45,-1.57,1.9124646186828613
279,-6.96,-7.26,-1.57,1.9124646186828613
280,-6.96,-7.26,-1.57,1.9151222705841064
281,-6.96,-7.55,-1.57,1.9151222705841064
282,-6.86,-7.45,-1.57,1.9180951118469238
283,-6.86,-7.45,-1.57,1.9204072952270508
284,-6.86,-7.45,-1.57,1.9204072952270508
285,-6.77,-7.26,-1.57,1.9232618808746338
286,-6.96,-7.26,-1.57,1.9236562252044678
287,-6.96,-7.26,-1.57,1.9258687496185303
288,-6.96,-7.16,-1.57,1.9258687496185303
289,-6.96,-7.45,-1.57,1.929107427597046
290,-6.96,-7.26,-1.57,1.9316537380218506
291,-6.96,-7.45,-1.57,1.9320409297943115
292,-6.96,-7.45,-1.57,1.933941125869751
293,-6.96,-7.45,-1.57,1.9347259998321533
294,-6.96,-7.45,-1.57,1.937723159790039
295,-6.96,-7.45,-1.57,1.9387195110321045
296,-6.96,-7.45,-1.57,1.9400882720947266
297,-6.96,-7.45,-1.57,1.9424653053283691
298,-6.96,-7.45,-1.57,1.9424653053283691
299,-6.96,-7.45,-1.57,1.9448859691619873
300,-6.96,-7.45,-1.57,1.9477858543395996
301,-6.77,-7.45,-1.57,1.9477858543395996
302,-6.96,-7.45,-1.57,1.9500815868377686
303,-6.96,-7.45,-1.57,1.9500815868377686
304,-6.96,-7.45,-1.57,1.953627109527588
305,-6.96,-7.45,-1.57,1.9556376934051514
306,-6.96,-7.26,-1.57,1.9556376934051514
307,-6.96,-7.26,-1.57,1.9582972526550293
308,-6.96,-7.45,-1.57,1.9582972526550293
309,-6.96,-7.26,-1.57,1.9609220027923584
310,-6.96,-7.26,-1.57,1.963653326034546
311,-6.96,-7.26,-1.57,1.963653326034546
312,-6.96,-7.16,-1.57,1.9666547775268555
313,-6.86,-7.55,-1.57,1.9666547775268555
314,-6.96,-7.26,-1.57,1.969066858291626
315,-6.77,-7.26,-1.57,1.9718880653381348
316,-6.96,-7.26,-1.57,1.9718880653381348
317,-6.96,-7.26,-1.57,1.974729299545288
318,-6.96,-7.45,-1.57,1.974729299545288
319,-6.96,-7.45,-1.57,1.9774196147918701
320,-6.96,-7.26,-1.57,1.9774196147918701
321,-6.96,-7.45,-1.57,1.9806287288665771
322,-6.86,-7.45,-1.57,1.9833073616027832
323,-6.86,-7.45,-1.57,1.9853358268737793
324,-6.96,-7.45,-1.57,1.9853358268737793
325,-6.96,-7.26,-1.57,1.9863355159759521
326,-6.96,-7.45,-1.57,1.9883356094360352
327,-6.96,-7.45,-1.57,1.9908976554870605
328,-6.96,-7.45,-1.57,1.9914746284484863
329,-6.96,-7.45,-1.57,1.9937233924865723
330,-6.96,-7.26,-1.67,1.9937233924865723
331,-6.96,-7.26,-1.67,1.9966983795166016
332,-6.96,-7.26,-1.67,2.0000832080841064
333,-6.96,-7.26,-1.67,2.0014376640319824
334,-6.96,-7.45,-1.57,2.0014376640319824
335,-6.96,-7.45,-1.57,2.0024375915527344
336,-6.96,-7.45,-1.57,2.0047290325164795
337,-6.96,-7.45,-1.57,2.0072104930877686
338,-6.86,-7.45,-1.57,2.0072104930877686
339,-6.96,-7.26,-1.57,2.0102384090423584
340,-6.96,-7.45,-1.57,2.010591506958008
341,-6.86,-7.45,-1.57,2.0129215717315674
342,-6.96,-7.26,-1.57,2.014918088912964
343,-6.96,-7.45,-1.67,2.0160138607025146
344,-6.96,-7.45,-1.57,2.018526077270508
345,-6.96,-7.26,-1.57,2.018526077270508
346,-6.96,-7.26,-1.67,2.0207951068878174
347,-6.96,-7.45,-1.57,2.0237393379211426
348,-6.96,-7.26,-1.57,2.0237393379211426
349,-6.96,-7.26,-1.57,2.0263922214508057
350,-6.77,-7.26,-1.57,2.026834011077881
351,-6.96,-7.45,-1.57,2.029118061065674
352,-6.96,-7.16,-1.57,2.029118061065674
353,-6.96,-7.26,-1.57,2.0311450958251953
354,-6.86,-7.26,-1.57,2.0347163677215576
355,-6.96,-7.26,-1.57,2.0347163677215576
356,-6.96,-7.45,-1.57,2.0370919704437256
357,-6.96,-7.26,-1.57,2.0370919704437256
358,-6.96,-7.26,-1.57,2.0403385162353516
359,-6.96,-7.26,-1.57,2.042790412902832
360,-6.96,-7.45,-1.57,2.042790412902832
361,-6.86,-7.45,-1.57,2.044872283935547
362,-6.96,-7.45,-1.57,2.0468709468841553
363,-6.86,-7.45,-1.57,2.0478672981262207
364,-6.96,-7.45,-1.57,2.049862861633301
365,-6.96,-7.26,-1.57,2.0508599281311035
366,-6.96,-7.26,-1.57,2.052854299545288
367,-6.96,-7.45,-1.57,2.0538511276245117
368,-6.96,-7.45,-1.57,2.055845022201538
369,-6.96,-7.26,-1.57,2.0588371753692627
370,-6.96,-7.45,-1.57,2.0588371753692627
371,-6.96,-7.45,-1.57,2.0618293285369873
372,-6.96,-7.45,-1.57,2.062828540802002
373,-6.96,-7.26,-1.57,2.063825845718384
374,-6.86,-7.26,-1.57,2.066817283630371
375,-6.96,-7.26,-1.67,2.066817283630371
376,-6.96,-7.26,-1.57,2.0698163509368896
377,-6.96,-7.26,-1.57,2.0698163509368896
378,-6.96,-7.45,-1.57,2.0728859901428223
379,-6.96,-7.45,-1.57,2.07529616355896
380,-6.96,-7.45,-1.57,2.07529616355896
381,-6.96,-7.26,-1.57,2.0782291889190674
382,-6.96,-7.45,-1.57,2.079228401184082
383,-6.86,-7.45,-1.57,2.0805490016937256
384,-6.96,-7.45,-1.57,2.0811102390289307
385,-6.96,-7.45,-1.57,2.0832741260528564
386,-6.96,-7.45,-1.57,2.0861101150512695
387,-6.96,-7.45,-1.57,2.086843252182007
388,-6.96,-7.45,-1.57,2.0889079570770264
389,-6.96,-7.45,-1.57,2.0889079570770264
390,-6.77,-7.45,-1.57,2.091958522796631
391,-6.86,-7.45,-1.57,2.094273328781128
392,-6.86,-7.26,-1.57,2.094273328781128
393,-6.86,-7.45,-1.57,2.097055196762085
394,-6.86,-7.45,-1.57,2.097055196762085
395,-6.86,-7.45,-1.57,2.0997588634490967
396,-6.96,-7.45,-1.57,2.102558135986328
397,-6.86,-7.45,-1.57,2.102558135986328
398,-6.96,-7.45,-1.57,2.1054940223693848
399,-6.86,-7.45,-1.57,2.1054940223693848
400,-6.96,-7.45,-1.57,2.1090991497039795
401,-6.86,-7.45,-1.57,2.1104960441589355
402,-6.96,-7.45,-1.57,2.1104960441589355
403,-6.86,-7.45,-1.57,2.1132099628448486
404,-6.96,-7.45,-1.57,2.1132099628448486
405,-6.96,-7.45,-1.57,2.1159353256225586
406,-6.96,-7.26,-1.57,2.119067668914795
407,-6.96,-7.26,-1.67,2.1195881366729736
408,-6.96,-7.45,-1.57,2.1209099292755127
409,-6.96,-7.45,-1.57,2.121938467025757
410,-6.86,-7.45,-1.57,2.1236789226531982
411,-6.96,-7.45,-1.57,2.1269547939300537
412,-6.47,-7.16,-1.67,2.1275057792663574
413,-5.1,-6.77,-1.57,2.129913091659546
414,-3.73,-6.57,-1.67,2.129913091659546
415,-2.55,-6.37,-1.86,2.1326544284820557
416,-1.47,-5.39,-1.96,2.1326544284820557
417,-0.0,-5.0,-2.35,2.1354639530181885
418,2.35,-6.08,-2.65,2.137450933456421
419,5.59,-6.47,-2.16,2.138216972351074
420,6.37,-5.88,-2.35,2.1403424739837646
421,5.0,-5.49,-3.24,2.141223192214966
422,2.65,-5.39,-3.33,2.1431167125701904
423,0.59,-5.69,-3.53,2.1431167125701904
424,-0.88,-5.88,-3.63,2.1458399295806885
425,-2.06,-6.08,-4.02,2.148176670074463
426,-2.45,-6.18,-4.02,2.1491434574127197
427,-2.94,-6.18,-3.92,2.151496410369873
428,-3.73,-6.47,-3.82,2.151496410369873
429,-4.22,-6.86,-3.82,2.153644561767578
430,-4.61,-7.85,-3.63,2.1570992469787598
431,-5.3,-8.83,-3.82,2.1570992469787598
432,-5.98,-9.81,-3.82,2.15987491607666
433,-7.26,-10.3,-3.53,2.15987491607666
434,-10.59,-10.89,-2.94,2.1626811027526855
435,-12.94,-9.12,-2.35,2.1651172637939453
436,-9.02,-7.75,-2.26,2.165505886077881
437,-8.24,-8.63,-2.35,2.167760133743286
438,-8.63,-9.61,-2.35,2.167760133743286
439,-9.22,-10.2,-2.16,2.1703195571899414
440,-10.2,-9.9,-1.18,2.1733577251434326
441,-10.98,-9.81,-1.27,2.1733577251434326
442,-11.57,-10.2,-2.26,2.175654649734497
443,-11.18,-10.89,-1.96,2.1788320541381836
444,-10.89,-11.57,-2.16,2.1788320541381836
445,-10.3,-11.38,-2.26,2.1816539764404297
446,-9.9,-11.38,-2.16,2.1832492351531982
447,-9.81,-11.28,-2.26,2.1842496395111084
448,-9.22,-11.08,-2.26,2.1864559650421143
449,-8.53,-10.98,-2.35,2.1864559650421143
450,-8.24,-10.89,-2.35,2.189312219619751
451,-8.14,-10.4,-2.35,2.192039966583252
452,-7.85,-10.3,-2.55,2.192039966583252
453,-7.55,-9.9,-2.55,2.1950888633728027
454,-7.26,-9.61,-2.65,2.1978721618652344
455,-7.16,-9.51,-2.84,2.198457956314087
456,-6.96,-9.32,-2.65,2.20037579536438
457,-7.16,-9.22,-2.84,2.20037579536438
458,-6.96,-9.12,-2.84,2.2032289505004883
459,-6.96,-9.12,-2.84,2.205662250518799
460,-6.86,-9.12,-2.94,2.205662250518799
461,-6.86,-9.12,-2.94,2.207834482192993
462,-6.77,-9.12,-2.94,2.208834171295166
463,-6.77,-8.92,-2.94,2.211552381515503
464,-6.77,-8.92,-2.94,2.211552381515503
465,-6.77,-8.92,-2.84,2.2139205932617188
466,-6.57,-8.92,-2.94,2.2176787853240967
467,-6.86,-9.12,-2.94,2.218674421310425
468,-6.96,-9.22,-2.84,2.218674421310425
469,-7.26,-9.22,-2.94,2.2196714878082275
470,-7.55,-9.12,-2.84,2.222059965133667
471,-7.85,-8.92,-2.65,2.224823236465454
472,-8.24,-8.83,-2.94,2.225482225418091
473,-8.53,-8.63,-2.94,2.22782564163208
474,-8.63,-8.53,-2.84,2.22782564163208
475,-8.53,-8.53,-2.94,2.2306199073791504
476,-8.53,-8.63,-2.94,2.233405113220215
477,-8.53,-8.53,-2.84,2.2344040870666504
478,-8.34,-8.83,-2.84,2.235513210296631
479,-8.24,-8.63,-2.84,2.235513210296631
480,-8.24,-8.63,-2.84,2.2385075092315674
481,-8.14,-8.53,-2.84,2.2409732341766357
482,-7.85,-8.53,-2.84,2.2409732341766357
483,-7.94,-8.53,-2.94,2.243858814239502
484,-7.94,-8.63,-2.94,2.2447359561920166
485,-7.94,-8.83,-2.84,2.246201753616333
486,-7.85,-8.63,-2.84,2.249507188796997
487,-7.45,-8.53,-2.84,2.2507312297821045
488,-7.16,-8.53,-2.35,2.2521355152130127
489,-6.77,-8.24,-2.35,2.2521355152130127
490,-5.98,-8.43,-2.26,2.2547106742858887
491,-5.3,-8.53,-2.16,2.2575438022613525
492,-4.22,-8.53,-2.26,2.2579729557037354
493,-3.43,-8.63,-2.55,2.2604453563690186
494,-2.94,-8.63,-2.65,2.2604453563690186
495,-2.26,-8.24,-2.84,2.262861728668213
496,-1.77,-7.75,-2.84,2.2638630867004395
497,-1.57,-7.26,-2.84,2.265052318572998
498,-1.37,-6.77,-2.65,2.2680959701538086
499,-1.18,-6.47,-2.65,2.2680959701538086
500,-1.18,-6.18,-2.65,2.270801305770874
501,-1.37,-5.79,-2.65,2.270801305770874
502,-1.37,-5.49,-2.65,2.2737033367156982
503,-1.47,-5.39,-2.65,2.2766945362091064
504,-1.57,-5.1,-2.84,2.2766945362091064
505,-1.77,-5.1,-2.84,2.27947998046875
506,-1.86,-5.0,-2.84,2.2819507122039795
507,-1.86,-5.1,-2.84,2.2829511165618896
508,-2.16,-5.1,-2.65,2.2844367027282715
509,-2.26,-5.1,-2.65,2.284756660461426
510,-2.55,-5.2,-2.65,2.28717041015625
511,-2.84,-5.39,-2.55,2.28717041015625
512,-3.43,-5.49,-2.55,2.289707660675049
513,-3.82,-5.88,-2.35,2.2930827140808105
514,-4.51,-6.18,-2.35,2.2930827140808105
515,-5.1,-6.77,-2.35,2.2960243225097656
516,-6.28,-7.16,-2.26,2.2970240116119385
517,-7.26,-7.55,-2.16,2.298041343688965
518,-8.24,-8.24,-1.96,2.3007357120513916
519,-9.02,-8.83,-1.86,2.3007357120513916
520,-9.81,-9.22,-1.86,2.3036978244781494
521,-10.2,-9.9,-1.57,2.3036978244781494
522,-10.49,-10.4,-1.47,2.306145668029785
523,-10.59,-10.98,-1.18,2.309307813644409
524,-10.59,-11.57,-1.18,2.309307813644409
525,-10.49,-11.77,-0.88,2.312305450439453
526,-10.2,-11.77,-0.88,2.314297914505005
527,-9.9,-11.57,-0.88,2.314297914505005
528,-9.32,-10.98,-0.98,2.317591428756714
529,-9.02,-10.3,-1.18,2.317591428756714
530,-8.34,-9.61,-1.27,2.3203468322753906
531,-7.85,-8.83,-1.57,2.3227949142456055
532,-7.26,-8.14,-1.57,2.3227949142456055
533,-6.77,-7.26,-1.67,2.324964761734009
534,-6.28,-6.47,-1.67,2.324964761734009
535,-5.88,-5.88,-1.96,2.3279592990875244
536,-5.49,-5.39,-2.35,2.3310928344726562
537,-5.1,-5.0,-2.55,2.3314948081970215
538,-4.81,-4.81,-2.65,2.333594560623169
539,-4.51,-4.71,-2.65,2.333594560623169
540,-4.22,-4.71,-2.65,2.3364827632904053
541,-4.22,-4.71,-2.84,2.3390769958496094
542,-4.12,-4.81,-2.65,2.339538335800171
